pipeline,sample_id,analysis_severity,intended_level,status,visible_joint_ratio_body12,mean_bone_length,relaxed_JAF_invalid_percent
SAM-3DBody,synthetic_c2/case_02_MansoryBrickLaying_01/038/partial,severe,partial,ok,0.0,0.278222894421677,0.0
SAM-3DBody,synthetic_c2/case_02_MansoryBrickLaying_01/040/partial,severe,partial,ok,0.0,0.27641269152990033,0.0
SAM-3DBody,synthetic_c2/case_02_MansoryBrickLaying_01/042/partial,severe,partial,ok,0.0,0.2744350054427912,0.0
SAM-3DBody,synthetic_c2/case_02_MansoryBrickLaying_01/044/partial,severe,partial,ok,0.0,0.270583273564042,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/003/severe,severe,severe,ok,0.0,0.29590867617702216,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/007/severe,severe,severe,ok,0.0,0.28886733676677934,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/011/severe,severe,severe,ok,0.0,0.2953429249722217,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/015/severe,severe,severe,ok,0.0,0.29980839478123594,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/019/severe,severe,severe,ok,0.0,0.2948082227338153,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/023/severe,severe,severe,ok,0.0,0.2951047784437598,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/027/partial,severe,partial,ok,0.0,0.28027972102313925,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/030/severe,severe,severe,ok,0.0,0.2945622194874542,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/033/partial,severe,partial,ok,0.0,0.27982785062166654,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/035/partial,severe,partial,ok,0.0,0.279569263350682,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/037/partial,severe,partial,ok,0.0,0.27802997513851163,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/039/severe,severe,severe,ok,0.0,0.293495907044724,0.0
SAM-3DBody,synthetic_c2/case_03_MansoryBrickLaying_02/042/severe,severe,severe,ok,0.0,0.30145999517688293,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/000/severe,severe,severe,ok,0.25,0.2684507708828647,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/004/severe,severe,severe,ok,0.25,0.27317268725829513,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/008/severe,severe,severe,ok,0.25,0.2698222173595545,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/012/severe,severe,severe,ok,0.333,0.27003313366642184,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/016/severe,severe,severe,ok,0.25,0.27130700133740326,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/020/severe,severe,severe,ok,0.25,0.2695232683208506,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/024/severe,severe,severe,ok,0.25,0.2683221330363102,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/028/severe,severe,severe,ok,0.0,0.26888082487240683,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/032/severe,severe,severe,ok,0.0,0.26998395879218945,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/037/severe,severe,severe,ok,0.0,0.2676727459755279,0.0
SAM-3DBody,synthetic_c2/case_04_MansoryCement_02/041/severe,severe,severe,ok,0.167,0.26871871174011414,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/000/severe,severe,severe,ok,0.0,0.28181879836079465,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/004/severe,severe,severe,ok,0.0,0.28081704630791166,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/008/severe,severe,severe,ok,0.0,0.29114930212248274,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/012/severe,severe,severe,ok,0.0,0.2874742632963988,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/016/severe,severe,severe,ok,0.0,0.28707136040903775,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/020/severe,severe,severe,ok,0.0,0.2840311709044936,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/024/severe,severe,severe,ok,0.0,0.28133038783879266,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/028/severe,severe,severe,ok,0.0,0.2886391159822924,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/032/severe,severe,severe,ok,0.0,0.29191461136567876,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/037/severe,severe,severe,ok,0.0,0.29241843748325763,0.0
SAM-3DBody,synthetic_c2/case_05_RebarPlacement_00/041/severe,severe,severe,ok,0.0,0.29357648592136726,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/000/severe,severe,severe,ok,0.0,0.28690750984850344,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/004/severe,severe,severe,ok,0.0,0.2888271362779733,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/008/severe,severe,severe,ok,0.0,0.29024351894533446,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/012/severe,severe,severe,ok,0.0,0.2858519779241355,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/016/severe,severe,severe,ok,0.0,0.2754984147205712,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/020/severe,severe,severe,ok,0.0,0.27931817139886866,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/023/severe,severe,severe,ok,0.0,0.27708838013826714,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/025/severe,severe,severe,ok,0.0,0.2718424055788467,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/027/severe,severe,severe,ok,0.0,0.2692256452840782,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/031/severe,severe,severe,ok,0.0,0.279429154153923,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/034/severe,severe,severe,ok,0.0,0.2815294365503575,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/038/partial,severe,partial,ok,0.0,0.2837492458294653,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/040/partial,severe,partial,ok,0.0,0.2822694763609045,0.0
SAM-3DBody,synthetic_c2/case_06_RebarTying_01/042/severe,severe,severe,ok,0.0,0.2775234369906644,0.0
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/000/severe,severe,severe,ok,0.0,0.27974336147816853,0.0
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/004/severe,severe,severe,ok,0.0,0.2775518069551201,0.0
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/008/severe,severe,severe,ok,0.0,0.27710863356446486,0.0
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/012/severe,severe,severe,ok,0.0,0.2750578032228552,0.0
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/016/severe,severe,severe,ok,0.0,0.27766936028704337,16.666666666666664
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/020/severe,severe,severe,ok,0.0,0.27901665848577195,0.0
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/025/severe,severe,severe,ok,0.0,0.27828525596998605,16.666666666666664
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/029/severe,severe,severe,ok,0.0,0.2770369387154583,16.666666666666664
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/033/severe,severe,severe,ok,0.0,0.28043948539395774,0.0
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/037/severe,severe,severe,ok,0.0,0.27277879791622467,0.0
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/040/severe,severe,severe,ok,0.0,0.2791000710110466,0.0
SAM-3DBody,synthetic_c2/case_07_RebarTying_02/044/severe,severe,severe,ok,0.0,0.27923739721848145,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/003/severe,severe,severe,ok,0.0,0.25927680895221433,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/007/severe,severe,severe,ok,0.0,0.26219559337170983,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/011/severe,severe,severe,ok,0.0,0.2624304976663824,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/015/severe,severe,severe,ok,0.0,0.26982987038317635,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/019/severe,severe,severe,ok,0.0,0.25693119328000485,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/024/severe,severe,severe,ok,0.0,0.2753059876546471,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/028/severe,severe,severe,ok,0.0,0.28608038472682057,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/032/severe,severe,severe,ok,0.0,0.2848957112897814,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/036/severe,severe,severe,ok,0.0,0.28213146939713113,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/040/severe,severe,severe,ok,0.0,0.27905958331924147,0.0
SAM-3DBody,synthetic_c2/case_08_WallPlacement_00/044/severe,severe,severe,ok,0.0,0.2641365647745223,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/000/none,none,none,ok,1.0,0.37913984289536107,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/005/none,none,none,ok,1.0,0.37676034294641936,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/010/none,none,none,ok,1.0,0.3775418263215285,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/015/none,none,none,ok,1.0,0.37619039760186124,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/020/none,none,none,ok,1.0,0.37400046907938445,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/025/none,none,none,ok,1.0,0.3718626613800342,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/030/none,none,none,ok,1.0,0.3732946687019788,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/035/none,none,none,ok,1.0,0.37789703676333797,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/040/none,none,none,ok,1.0,0.37585234527404493,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/000/none,none,none,ok,1.0,0.39414530763259303,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/002/none,none,none,ok,1.0,0.3910517394542694,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/005/partial,none,partial,ok,1.0,0.3472636124262443,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/008/partial,none,partial,ok,1.0,0.345342103105325,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/011/none,none,none,ok,1.0,0.39118217161068547,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/014/none,none,none,ok,1.0,0.3962563620163844,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/018/none,none,none,ok,1.0,0.39670400550732243,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/021/none,none,none,ok,1.0,0.3953582759086902,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/024/none,none,none,ok,1.0,0.39405648754193234,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/028/none,none,none,ok,1.0,0.3868010135797354,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/033/none,none,none,ok,1.0,0.38287027867940754,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/038/none,none,none,ok,1.0,0.37527128710196567,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/043/none,none,none,ok,1.0,0.3700731304975656,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/001/partial,none,partial,ok,1.0,0.2951139354935059,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/004/none,none,none,ok,1.0,0.39149799942970276,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/007/none,none,none,ok,1.0,0.390119799054586,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/010/none,none,none,ok,1.0,0.388048088321319,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/013/none,none,none,ok,1.0,0.3887151445333774,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/016/none,none,none,ok,1.0,0.38821739760728985,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/018/partial,none,partial,ok,0.917,0.29786807470596754,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/021/none,none,none,ok,1.0,0.38739120157865375,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/023/none,none,none,ok,1.0,0.38640467478678775,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/025/partial,none,partial,ok,0.917,0.2985451192809985,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/029/none,none,none,ok,1.0,0.3861254866306598,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/033/none,none,none,ok,1.0,0.3887796035179725,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/038/none,none,none,ok,1.0,0.39036036798587215,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/043/none,none,none,ok,1.0,0.39093296459087956,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/003/none,none,none,ok,1.0,0.38355014759760636,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/008/none,none,none,ok,1.0,0.3832058012485504,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/013/none,none,none,ok,1.0,0.3826836668528043,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/018/none,none,none,ok,1.0,0.38291093707084656,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/023/none,none,none,ok,1.0,0.3837002217769623,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/028/none,none,none,ok,1.0,0.3840037068495384,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/033/none,none,none,ok,1.0,0.3830462717092954,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/038/none,none,none,ok,1.0,0.3817962786326042,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/043/none,none,none,ok,1.0,0.3807630378466386,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/001/partial,none,partial,ok,0.917,0.32626687907255614,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/005/none,none,none,ok,1.0,0.320140350323457,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/007/partial,none,partial,ok,0.917,0.3355959699704097,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/010/none,none,none,ok,1.0,0.31993636603538805,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/012/partial,none,partial,ok,1.0,0.3418840720103337,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/014/partial,none,partial,ok,1.0,0.3445746451616287,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/017/none,none,none,ok,1.0,0.3239380900676434,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/019/partial,none,partial,ok,1.0,0.34701556540452516,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/022/none,none,none,ok,1.0,0.33014437097769517,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/025/partial,none,partial,ok,0.917,0.3478913822999367,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/028/none,none,none,ok,1.0,0.3319413742193809,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/030/partial,none,partial,ok,0.917,0.3495636112414874,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/033/none,none,none,ok,1.0,0.3391900394971554,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/035/partial,none,partial,ok,0.917,0.3549357836063092,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/038/none,none,none,ok,1.0,0.3537536504176947,0.0
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/040/partial,none,partial,ok,0.917,0.3683554266507809,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_05_RebarPlacement_00/043/none,none,none,ok,1.0,0.36144947661803317,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/001/none,none,none,ok,1.0,0.3204600977209898,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/006/none,none,none,ok,1.0,0.3260974826721045,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/009/none,none,none,ok,1.0,0.3303222306645833,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/012/none,none,none,ok,1.0,0.32942187728790134,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/015/partial,none,partial,ok,0.917,0.31526116969493717,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/019/none,none,none,ok,1.0,0.3322679131076886,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/023/none,none,none,ok,1.0,0.33814915728110534,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/028/none,none,none,ok,1.0,0.33959414122196346,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/031/partial,none,partial,ok,0.917,0.32633381279615253,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/035/none,none,none,ok,1.0,0.33682355743188125,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/038/none,none,none,ok,1.0,0.3360242419517957,0.0
AlphaPose-MotionBERT,synthetic_c2/case_06_RebarTying_01/043/none,none,none,ok,1.0,0.3349658726499631,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/003/none,none,none,ok,1.0,0.6192763539460989,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/009/none,none,none,ok,0.917,0.6195517365749066,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/014/none,none,none,ok,0.917,0.6207383985702808,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/019/none,none,none,ok,1.0,0.6221707165241241,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/024/none,none,none,ok,0.917,0.6227525174617767,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/030/none,none,none,ok,1.0,0.6245274979334611,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/039/none,none,none,ok,0.917,0.630934632741488,0.0
AlphaPose-MotionBERT,synthetic_c2/case_07_RebarTying_02/044/none,none,none,ok,1.0,0.6318393189173478,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/002/none,none,none,ok,1.0,0.3709036444242184,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/004/partial,none,partial,ok,0.917,0.3826102786339246,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/007/none,none,none,ok,1.0,0.37054427770467907,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/009/partial,none,partial,ok,0.917,0.38272498891903806,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/012/none,none,none,ok,1.0,0.37020017206668854,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/015/none,none,none,ok,1.0,0.3706473983251132,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/017/partial,none,partial,ok,1.0,0.38342991929787856,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/020/none,none,none,ok,1.0,0.3710555136203766,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/022/none,none,none,ok,1.0,0.37103704649668473,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/024/partial,none,partial,ok,0.917,0.38434830881082094,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/027/none,none,none,ok,1.0,0.370542246561784,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/029/partial,none,partial,ok,0.917,0.38576606145271886,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/032/none,none,none,ok,1.0,0.37120163669952977,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/034/partial,none,partial,ok,0.917,0.3871603631056272,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/037/none,none,none,ok,1.0,0.3719637073003329,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/039/partial,none,partial,ok,1.0,0.38613522855135113,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/042/none,none,none,ok,1.0,0.37331232313926405,0.0
AlphaPose-MotionBERT,synthetic_c2/case_08_WallPlacement_00/044/partial,none,partial,ok,0.917,0.38642596854613376,0.0
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/000/partial,partial,partial,ok,0.667,0.37146854859132034,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/002/partial,partial,partial,ok,0.667,0.36757499552690065,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/004/partial,partial,partial,ok,0.583,0.36574123685176557,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/006/partial,partial,partial,ok,0.667,0.36462172178121716,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/007/partial,partial,partial,ok,0.667,0.3621380546918282,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/009/partial,partial,partial,ok,0.667,0.358936614715136,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/011/partial,partial,partial,ok,0.667,0.35605884286073536,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/013/partial,partial,partial,ok,0.667,0.3579435612146671,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/015/partial,partial,partial,ok,0.667,0.35759195456138027,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/017/partial,partial,partial,ok,0.667,0.3572168854566721,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/018/partial,partial,partial,ok,0.667,0.35647176320736224,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/020/partial,partial,partial,ok,0.667,0.3538263657918343,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/022/partial,partial,partial,ok,0.667,0.35306014120578766,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/024/partial,partial,partial,ok,0.667,0.3547115990748772,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/026/partial,partial,partial,ok,0.667,0.354841506251922,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/028/partial,partial,partial,ok,0.667,0.3562842836746803,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/029/partial,partial,partial,ok,0.667,0.3573713841346594,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/031/partial,partial,partial,ok,0.667,0.35799996784100163,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/033/partial,partial,partial,ok,0.667,0.3579141039114732,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/035/partial,partial,partial,ok,0.667,0.35773852123663974,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/037/partial,partial,partial,ok,0.667,0.35772424707045924,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/039/partial,partial,partial,ok,0.667,0.3557850672648503,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/040/partial,partial,partial,ok,0.667,0.3545334270367256,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/042/partial,partial,partial,ok,0.667,0.3541936232493474,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_01_MansoryBrickLaying_00/044/partial,partial,partial,ok,0.667,0.3533371090888977,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/012/partial,partial,partial,ok,0.833,0.34464512994656193,0.0
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/020/partial,partial,partial,ok,0.833,0.3360465466976166,16.666666666666664
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/024/partial,partial,partial,ok,0.833,0.3356511707489307,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_02_MansoryBrickLaying_01/025/partial,partial,partial,ok,0.833,0.3393819641608458,33.33333333333333
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/008/partial,partial,partial,ok,0.833,0.29488231528263825,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/014/partial,partial,partial,ok,0.833,0.29694764889203584,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/030/partial,partial,partial,ok,0.833,0.30133603857113767,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/041/partial,partial,partial,ok,0.833,0.30213831193172014,0.0
AlphaPose-MotionBERT,synthetic_c2/case_03_MansoryBrickLaying_02/044/partial,partial,partial,ok,0.833,0.30134835151525646,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/001/partial,partial,partial,ok,0.667,0.3774751596725904,0.0
AlphaPose-MotionBERT,synthetic_c2/case_04_MansoryCement_02/002/partial,partial,partial,ok,0.667,0.3771454290701793,0.0
